headline,date,month,year,content,link,hoax
WARGA BAHRAIN MELEMPAR BOM MOLOTOV KE KEDUTAAN BESAR ISRAEL,15,November,2023,"Hasil periksa fakta Pekik Jalu Utomo.Faktanya video video penyerangan warga kantor polisi Pulau Sitra , Bahrain 2012 silam . : Konteks salah : https : //archive.cob.web.id/archive/1699796404.564356/index.html : Warga Bahrain melempar Kedutaan Israel Bahrain dg bom molotov mencoba membakarnya.Aksi respon bom jatuh Rumah Sakit pabrik roti Gaza serangan Israel.Duber Israel Bahrain Diserang Bom Molotov : video klaim narasi warga Bahrain mencoba membakar Kedutaan Israel bom Molotov beredar akun facebook bernama Jodi Syailendra 22 Oktober 2023.Setelah penelusuran , video menampilkan warga melempari bangunan bom molotov beredar internet sebelumnya.Video identik ditemukan channel youtube RevolutionBahrain berjudul “ Bahrain : kantor polisi dikepung dibakar – Sitra ” diunggah 30 Desember 2012.Dalam video keterangan “ Revolution Media Center Bahrain memperoleh adegan penyerangan demonstran kantor polisi Pulau Sitra , selatan kota Manama , dilaporkan Sabtu . Serangan kesehatan Profesor Hassan Mushaima memburuk penjara Al-Khalifiya , kankernya kambuh kelalaian medis penjara ” .Selain ditemukan gambar halaman facebook bernama Occupy Bahrain diunggah 7 November 2013 narasi berbunyi “ # Bahrain | # Sitra : mengepung kantor polisi membakarnya . ” .Hoax sebelumya dibahas turnbackhoax.id judul artikel “ Kantor Kedutaan Israel Bahrain Diserang 2023 ” dimuat 25 Oktober 2023.Berdasarkan penjelasan , video kliam narasi warga Bahrain mencoba membakar Kedutaan Israel bom Molotov terbukti kategori konteks salah . : https : //cekfakta.tempo.co/fakta/2538/keliru-video-warga-bahrain-melemparkan-bom-molotov-ke-kedutaan-besar-israelhttps : //www.facebook.com/Occupy.BH/photos/a.544612758886007/544613145552635/ ? type3",https://turnbackhoax.id/2023/11/15/salah-warga-bahrain-melempar-bom-molotov-ke-kedutaan-besar-israel/,1
PERDANA MENTERI ISRAEL TERKENA SERANGAN JANTUNG,15,November,2023,"Hasil periksa fakta Pekik Jalu Utomo.Faktanya ditemukan informasi membuktikan Perdana Menteri Israel mengalami serangan jantung . Foto beredar hasil rekayasa AI . : Konten menyesatkan : https : //archive.cob.web.id/archive/1699795465.747826/index.html : * Terkini .. mengejutkan PM Israel…Benjamin Netanyahu tlh dimasukkan keHospital diserang sakit jantung mengejut dimaklumkan ttg ramainya tenteranya yg gugur , banyaknya jentera perangnya yg musnah daerah2 diIsrael yg jatuh ketgn tentera Hamas .. * # savepalestine # prayforpalestine # fypシ # palestinemerdeka # safepalestine # fypppppppppppppppppppppppPM ISRAEL terkena serangan jantung karna pasukan tentara zeonis gugur kota duduki mujahidin ALLAHUAKBAR : Akun tiktok nama pengguna @ ukhty_eeyraa membagikan video menampilkan Perdana Menteri Israel Benjamin Netanyahu terbaring kasur disertai alat bantu pernapasan narasi Perdana Menteri Israel mengalami serangan jantung.Dilansir kompas.com , foto Netanyahu terbaring kasur mengenakan alat bantu pernapasan hasil rekayasa teknologi kecerdasan buatan artificial intelligence .Netanyahu mengalami gangguan kesehatan Juli 2023 . , foto beredar mencerminkan kondisi kesehatan Perdana Menteri Israel sebenarnya.Video siaran berita disertakan video diambil video channel youtube AlghadTV berjudul “ Netanyahu dibawa rumah sakit… fakta kehilangan kesadaran ” diunggah 15 Juli 2023.Dalam siaran memberitakan terkait kondisi kesehatan Netanyahu diduga mengalami dehidrasi disarankan dokter menjalani pemeriksaan rutin.Media Israel melaporkan Netanyahu dipindahkan rumah sakit enak badan mengeluh nyeri dada , dipindahkan Sheba Medical Center.Dalam video wawancaranya ABC News 8 November 2023 , Natanyahu nampak sehat.Berdasarkan penjelasan , informasi Perdana Menteri Israel Benjamin Natanyahu mengalami serangan jantung keliru konten menyesatkan . : https : //www.kompas.com/cekfakta/read/2023/11/11/170644582/hoaks-pm-israel-terkena-serangan-jantung ? pageall # google_vignettehttps : //abcnews.go.com/Politics/white-house-israel-reoccupy-gaza-after-netanyahu-remarks/story ? id104698360",https://turnbackhoax.id/2023/11/15/salah-perdana-menteri-israel-terkena-serangan-jantung/,1
“Tank Israel Hancur lebur Seperti kisah Burung Ababil”,10,November,2023,"MENYESATKAN , memanfaatkan momen . FAKTA : berkaitan Israel , video dibagikan potongan rekaman permainan PUBG.Selengkapnya PENJELASAN REFERENSI.KATEGORI : Konten Menyesatkan.SUMBER : Facebook , https : //archive.ph/lTkbZ .NARASI : “ Tank Tank Israel Hancur lebur 😘😘Seperti kisah Burung Ababil ” .PENJELASANBerdasarkan 7 Jenis Mis- Disinformasi First Draft News , “ Konten Menyesatkan : Penggunaan informasi sesat membingkai isu individu ” SUMBER membagikan video narasi klaim MENYESATKAN , memanfaatkan momen . FAKTA : berkaitan Israel , video dibagikan potongan rekaman permainan PUBG.Verifikasi VideoSalah sumber video identik konteks , Captain Mohamed Sheta YouTube 7 Nov 2023 : “ Atlet ” . Referensi BerkaitanHasil pencarian Google , kunci : “ pubg mobile payload tanks ” . REFERENSI firstdraftnews.org : “ Memahami gangguan informasi ” , https : //bit.ly/3wHx0lO / https : //archive.ph/iCp3w . youtube.com : “ Game PUBG terbaru dunia modern , pelajari bermainnya ” , https : //bit.ly/3SzWhvc / https : //archive.ph/Pug0y . google.com , https : //bit.ly/3QyxNiZ / https : //archive.ph/9VIhG .",https://turnbackhoax.id/2023/11/10/salah-tank-israel-hancur-lebur-seperti-kisah-burung-ababil/,1
Ledakan di Israel yang Disembunyikan,9,November,2023,"Hasil Periksa Fakta Dyah FebriyaniBukan Israel . Ledakan Beirut Lebanon 04 Agustus 2020.Konten MenyesatkanTikTokhttps : //archive.cob.web.id/archive/1698653045.79492/index.html “ Ledakan israel yg sembunyikan , , , Ayo teman-teman sebarkan video tiktokmemblok akun ” akun TikTok @ atroleo_network membagikan video ledakan diklaim Israel . Pengunggah ledakan disembunyikan media . , iya menghimbau menyebarkan video dihapus TikTok . Video berdurasi 1 menit 30 detik , menampilkan ledakan ditengah kota dipinggir laut . gelombang ledakan berbentuk jamur menghancurkan bangunan terkena imbas . Fakta , video Israel Lebanon.Akun YouTube Metro TV tanggal 05 Agustus 2020 membagikan video ledakan hebat Beirut Lebanon . Cuplikan-cuplikan video ditampilkan unggahan TikTok @ atroleo_network mengklaim Israel . Akun YouTube BBC News Indonesia , mewartakan peristiwa ledakan Beirut Lebanan 3 silam . salah videonya , video amatir ledakan gelombang ledakan berbentuk jamur menyebabkan kerusakan bangunan area pelabuhan.Dilansir detik.com , ledakan Beirut 3 silam diakibatkan 500 ton amonium nitrat disimpan salah gudang pelabuhan meledak.https : //www.instagram.com/p/CDeRQ7TAGtV/ ? igshidMzRlODBiNWFlZAhttps : //youtu.be/ZLBj3Bzqy3I ? siKh85sABGH9ndh8GZhttps : //youtu.be/-r0B_eS7c7k ? si7uA3pcEl2dvksR6J",https://turnbackhoax.id/2023/11/09/salah-ledakan-di-israel-yang-disembunyikan/,1
Pidato Kim Jong-un tentang perang Israel-Palestina,9,November,2023,"Hasil periksa fakta Mochamad MarcellFaktanya video Kim Jong Un berpidato perayaan 75 Partai the Korean Workers 2020 terjemahan teks bahasa Inggris video disalahartikan . Selengkapnya penjelasan . Kategori : Konten Menyesatkan Sumber : Instagramhttps : //ghostarchive.org/archive/40tDU Narasi : “ Kim Jong-un speech about Israel Palestine war . Under the Biden administration conflict erupt yearly , this year a war begins between Israel and Palestine . Last year a war begins between Russia and Ukraine . And two years ago billions worth of military equipment was left to the Taliban . I ’ m afraid that if the Biden administration does not cease to exist , in the next election world war 3 may begin . Who knows what next year ’ s war will be . I support Donald Trump for president in 2024 . Good luck to Mr. Trump. ” Terjemahan : “ Pidato Kim Jong-un perang Israel-Palestina . pemerintahan Biden , konflik meletus , perang Israel Palestina . perang Rusia Ukraina . peralatan militer senilai miliaran diserahkan Taliban . khawatir pemerintahan Biden berhenti , perang dunia ke-3 pemilu . perang . mendukung Donald Trump presiden 2024 . Semoga sukses Tuan Trump. ” Penjelasan : Video Instagram pidato Kim Jong Un terjemahan bahasa Inggris menyebut perang Israel Palestina perang Rusia Ukraina akibat pemerintahan Joe Biden Amerika , Kim Jong Un diklaim mendukung Donald Trump pemilihan presiden Amerika 2024.Setelah ditelusuri klaim terjemahan video menyesatkan . Faktanya video diambil Kim Jong Un pidato 75 Partai the Korean Workers Oktober 2020 , konflik Rusia – Ukraina Israel – Palestina akhir-akhir terjadi.Dalam video , Kim Jong Un terima kasih rakyat Korea Utara kepercayaan dukungan partainya , kepercayaan pribadi masa-masa sulit 2020 , dianalisis Open Nuclear Network.Dengan , Kim Jong Un mendukung Donald Trump pilpres Amerika 2024 kategori Konten Menyesatkan . Referensi : https : //opennuclear.org/publication/analysis-kim-jong-uns-speech-75th-anniversary-workers-party-korea-0https : //factcheck.afp.com/doc.afp.com.33YY924",https://turnbackhoax.id/2023/11/09/salah-pidato-kim-jong-un-tentang-perang-israel-palestina/,1
Kode Barcode Berawalan Angka 729 Merupakan Produk Israel,8,November,2023,"Informasi menyesatkan . GS1 pengenal unik perusahaan terdaftar , prefix angka disertai negara asalnya . , prefix GS1 dipakai penanda negara produk-produk beredar . : KONTEKS SALAH : FACEBOOK : “ Yuk wajib boikot produk2 israel sekutunya , membeli produk2 mendzolimi saudara2 palestina.Ingat membeli produk apapun cek kode barcode dibawah ini.Dibawah kode barcode negara pembuat.Kode 729IsraelKode 00-13Amerika ” : akun Facebook mengunggah postingan gambar barcode produk 3 angka awalan bernomor 729 . Angka diklaim kode produk buatan Israel.Berdasarkan hasil penelusuran , nomor unik kode batang produk dijual pasaran kode diatur GS1 . GS1 perjanjian industri dagang global menghasilkan pembuatan kode batang , memudahkan pemindaian pemberdayaan rantai pasokan.Terdapat 13 digit unik negara , European Article Number Universal Product Code .Perusahaan terdaftar GS1 pengenal unik prefix . mitra GS1 Israel memiliki kode 729 . , resmi GS1 mengklaim , perusahaan barcode organisasinya memproduksi produk negara dunia . Prefiks diterbitkan GS1 mengidentifikasi negara produk tersebut.Oleh , digit angka tertera barcode produk produk diproduksi . Kode lokasi perusahaan , produk negara lain. “ Awalan GS1 produk diproduksi negara produsen , ” tulis GS1 situs resminya.GS1 memperbolehkan perusahaan mengubah digit kode batang produksinya negara . , pembuatan kode mengacu negara produk.Dikutip Barcoding , lokasi kantor fasilitas produksi perusahaan kali negara berbeda . Lantas , produk informasi . informasi lokasi distributor berada.REFERENSI : https : //www.kompas.com/cekfakta/read/2023/11/02/193100682/-hoaks-produk-dengan-barcode-berawalan-729-berasal-dari-israel ? pageall # page2https : //barcodesindonesia.com/informasi/pengenalan-barcode/https : //xchange.gs1.org/sites/faq/Pages/does-the-gs1prefix-first-2-or-3-digits-of-the-ean-13-barcode-number-show-the-country-of-origin.aspxhttps : //www.barcoding.com/blog/barcode-prefixes-and-product-country-of-origin",https://turnbackhoax.id/2023/11/08/salah-kode-barcode-berawalan-angka-729-merupakan-produk-israel/,1
ISRAEL DIHAJAR PUTING BELIUNG DAN DILANDA BANJIR,7,November,2023,"Hasil periksa fakta Pekik Jalu Utomo.Faktanya video klaim berisi cuplikan peristiwa angin puting beliung banjir beredar Internet . : Konteks salah : https : //archive.cob.web.id/archive/1698649940.534815/index.html : KETENTUAN ALAH BERLAKU , ISRAIL HAJAR PUTING BELIUNG LANDA BANJIRBaru menggempur GazaZionis & Tentaranya Gempur Allah : Beredar video akun facebook bernama Ijlal Hadinata menampilkan bencana angin puting beliung banjir bandang narasi bencana Israel tentara Israel menyerang Gaza.Setelah penelusuran , ditemukan video identik ditayangkan video klaim tersebut.Video menampilkan angin puting beliung menerpa pemukiman identik video youtube dimuat salah website media Israel aradnik.co.il 14 November 2020.Berikutnya , cuplikan menayangkan tank angin puting beliung identik video diunggah akun facebook Daily Mail Video 16 Juli 2022.Cuplikan video menampilkan fenomena tornado air identik video unggahan channel youtube Meteored berjudul “ Waterspout in Israel ” . Fenomena Israel , fenomena 3 Januari 2022.Video mempelihatkan mobil tergenang air jalan raya identik video diunggah akun twitter resmi The National Independent , video diunggah 15 Oktober 2023 keterangan video cuplikan banjir akibat hujan lebat kota Tel Aviv , Israel.Melansir tempo.co , banjir menimbulkan kerusakan fatal . pemeriksa fakta Nigeria ditemukan data kejadian bencana Israel kurun 15 20 Oktober 2023.Berdasarkan hasil penelusuran , video klaim narasi Israel dihajar puting beliung dilanda banjir keliru konten menyesatkan . : https : //cekfakta.tempo.co/fakta/2527/menyesatkan-video-yang-diklaim-bencana-di-israelhttps : //www.facebook.com/watch/ ? v326173372944546 # BREAKING # Israel # Palestine Footage of the current floods due to heavy rains in Tel Aviv . pic.twitter.com/uqwmEMNXfx",https://turnbackhoax.id/2023/11/07/salah-israel-dihajar-puting-beliung-dan-dilanda-banjir/,1
Bella Hadid Berikan Dukungan Kepada Israel,7,November,2023,"Hasil periksa fakta Agnes Amungkasari.Konten dimanipulasi . Video diklaim dukungan Bella Hadid Israel hasil manipulasi teknologi Artificial Intelligent metode deep fake . : Konten Dimanipulasi : https : //archive.ph/Itpb6 : “ Bella Hadid stands with Israel.Sinwar didn ’ t expect to get this surprise for his 61 birthday # WeFixedItForBella ” Terjemahan : “ Bella Hadid mendukung Israel . Sinwar menyangka kejutan ulang tahunnya ke-61″ : Akun Twitter @ DanelBenNamer mengunggah cuitan klaim supermodel Amerika Serikat , Bella Hadid , dukungan Israel perang melawan Palestina . cuitan dilampirkan video menampilkan Bella berpidato , narasi : “ Hi , it ’ s Bella Hadid . On October 7th 2023 , Israel faced the tragic attack by hamas . I can ’ t stay silent . I apologize for my past remarks . This tragedy has opened my eyes to the pain endured here . And I stand with Israel against terror . I ’ ve taken time to truly learn the historical context . Now with a clearer understanding I hope we can engage in constructive dialogue moving forward . Thank you , ” Terjemahan : “ Hai , Bella Hadid . tanggal 7 Oktober 2023 , Israel menghadapi serangan tragis Hamas . tinggal diam . maaf ucapan . Tragedi membuka mata sakit dialami . mendukungnya . Israel melawan teror . meluangkan benar-benar mempelajari konteks sejarahnya . pemahaman berharap terlibat dialog konstruktif . Terima kasih. ” penelusuran , video dilampirkan hasil manipulasi Artificial Intelligent metode deep fake . sesuai penelusuran The Quint diunggah kanal Youtube-nya.Video aslinya kanal Youtube Global Lyme Alliance judul “ Bella Hadid ’ s 2016 Global Lyme Alliance New York Gala Speech ” . video , Bella Hadid menyinggung Israel Palestina , berbicara penyakit Lyme.Melalui Instagram pribadinya , Bella Hadid menyuarakan dukungannya Palestina . Bella keturunan Palestina . Keluarganya pindah AS terusir tanah kelahiran 1948 akibat pembentukan negara Israel . : – https : //www.youtube.com/watch ? vEngH-ig5lWk– https : //www.instagram.com/p/CzVBZJCNHrq/– https : //kompas.com/cekfakta/read/2023/10/30/195800382/hasil-manipulasi-ai-video-pernyataan-bella-hadid-dukung-israel ? pageall– https : //www.merdeka.com/cek-fakta/mirip-banget-seperti-asli-beredar-video-ai-bella-hadid-nyatakan-dukung-israel-41607-mvk.html",https://turnbackhoax.id/2023/11/07/salah-bella-hadid-berikan-dukungan-kepada-israel/,1
Presiden Israel Ancam Akan Buat Indonesia Seperti Palestina Jika terus Ikut Campur,7,November,2023,"Hoaks beredar . Berdasarkan penelusuran kunci , pernyataan resmi Presiden Israel , Isaac Herzog menyerang Indonesia campur urusan Israel Palestina . : KONTEN MENYESATKAN : TIKTOK : “ ISRAEL SERANG INDONESIA .. ? ? Presiden Israel : Campur , Janji Indonesia Palestina ” : akun TikTok mengunggah video berisikan narasi mengklaim Presiden Israel , Isaac Herzog mengancam Indonesia Palestina campur.Berdasarkan penelusuran , informasi narasi beredar 2017 . Isu Israel dipimpin Presiden Reuven Rivlin dimana mengancam menyerang Indonesia situs-situs dibombardir peretas mayoritas berasal Indonesia.Narasi ditemukan video kanal YouTube Gangpro Gaming 19 Juli 2020 berjudul “ Presiden Israel : Hacker Indonesia campur , Indonesia Palestina ! ” .Video kanal Gangpro Gaming bersumber artikel Merdeka.com berjudul “ Diserang hacker Indonesia , Israel ancam lakukan balasan ” . Berita dimuat 22 November 2012 menceritakan perang dunia maya imbas invasi Israel wilayah Jalur Gaza , Palestina , itu.Ketua Pengelola Nama Domain Internet Indonesia Andy Budimansyah mendengar ancaman otoritas internet Israel serangan balasan DNS server Indonesia menyasar domain-domain berakhiran .id.Ia menyebut serangan dilancarkan hacker Israel domain Indonesia . “ serangan , kemarin notifikasi First Org . lembaga IDSIRTI-nya Israel , ” 23 November 2012.Berdasarkan pencarian kunci , ditemukan pernyataan resmi dilontarkan Presiden Israel , Isaac Herzog mengancam menyerang Indonesia campur Israel palestina ini.REFERENSI : https : //cekfakta.tempo.co/fakta/901/fakta-atau-hoaks-benarkah-presiden-israel-janji-bikin-indonesia-seperti-palestina-jika-terus-ikut-campurhttps : //www.liputan6.com/cek-fakta/read/5444309/cek-fakta-tidak-benar-video-presiden-israel-ancam-serang-indonesia-seperti-palestina ? page2https : //tirto.id/israel-ancam-serang-indonesia-jika-terus-ikut-campur-apa-benar-gRG6",https://turnbackhoax.id/2023/11/07/salah-presiden-israel-ancam-akan-buat-indonesia-seperti-palestina-jika-terus-ikut-campur/,1
“Rusia Serang Israel Pada 25 Oktober 2023”,7,November,2023,"Hasil periksa fakta Yudho ArdiFaktanya , video uji coba rudal jelajah BrahMos ditembakkan INS Teg Teluk Benggala 21 April 2017. : KONTEN MENYESATKAN : TIKTOKhttps : //archive.cob.web.id/archive/1698897491.64447/index.html : Russia attacks on israel today to help palestine 25 Oct 2023 : Akun TikTok nama pengguna “ News Fast ” mengunggah video narasi Rusia Serang Israel 25 Oktober 2023.Setelah penelusuran , gambar video identik artikel milik indiatoday.in judul artikel “ BrahMos , the Indo-Russian supersonic cruise missile , gets a successful test-firing ” .Faktanya , video uji coba rudal jelajah BrahMos ditembakkan INS Teg Teluk Benggala 21 April 2017.Dengan , video klaim Rusia Serang Israel 25 Oktober 2023 salah masuk kategori konten menyesatkan . : https : //www.indiatoday.in/magazine/up-front/story/20170508-brahmos-supersonic-cruise-missile-indo-russian-986276-2017-05-01https : //www.kompas.com/cekfakta/read/2023/11/02/085500382/-hoaks-video-rusia-serang-israel-pada-25-oktober-2023",https://turnbackhoax.id/2023/11/07/salah-rusia-serang-israel-pada-25-oktober-2023/,1
Tentara Amerika Serikat Sudah Tiba di Israel Untuk Jalankan Operasi Militer Bersama IDF,7,November,2023,"Informasi menyesatkan . Video kedatangan tentara Amerika Mihail Kogalniceanu , Rumania , Juni 2022 Israel klaim . : KONTEN MENYESATKAN : FACEBOOK : “ Tentara Amerika Serikat Israel Menjalankan Operasi Militer IDF ” : akun Facebook bernama Indonesia Stands With Israel mengunggah video tentara turun pesawat diklaim tentara Amerika Serikat Israel membantu.Berdasarkan penelusuran , AS menyiagakan pasukannya membantu pasukan pendudukan Israel . themirror.com terbit 11 Oktober 2023 , AS mengerahkan Delta Force Tim Six SEAL Angkatan Laut.Terkait video , tentara Airborne US Army turun pesawat . Penelusuran , situs padanan gambar mengarahkan Jawa Pos kanal YouTube Defence Now mengunggah video durasi 28 Juni 2022 . konflik Palestina-Israel memanas.Rekaman akun Facebook Indonesia stand with Israel identik kanal . Video menampilkan kedatangan tentara Amerika Mihail Kogalniceanu , Rumania , Juni 2022 . Judulnya berbunyi ” Prajurit Divisi Lintas Udara Ke-101 Mihail Kogalniceanu , Rumania , 28 Juni 2022. ” memperkuat sisi timur NATO terlibat latihan multinasional mitra Benua Eropa . sekutu AS mencegah agresi Rusia.REFERENSI : https : //www.jawapos.com/ternyata-hoax/013171721/awas-hoax-ini-kedatangan-tentara-amerika-di-rumania-pada-2022-tidak-terkait-israel",https://turnbackhoax.id/2023/11/07/salah-tentara-amerika-serikat-sudah-tiba-di-israel-untuk-jalankan-operasi-militer-bersama-idf/,1
: “UEA Mengirimkan Tim Medis Emirat ke Gaza Untuk Selamatkan Orang-Orang Israel Yang Terluka”,7,November,2023,"Hasil periksa fakta Yudho ArdiFaktanya , foto peristiwa berbeda foto kunjungan UEA , Maroko Bahrain Megan David 2021 foto kunjungan UEA , Bahrain , Mesir Maroko Megan David 2021 film perdamian Israel negara Arab . : KONTEN MENYESATKAN : TWITTERhttps : //archive.cob.web.id/archive/1698326527.498517/index.html : UEA mengirimkan tim medis Emirat , Gaza menyelamatkan warga sipil terluka , rezim Zionis Israel menyelamatkan orang-orang Isarel terluka.UEA Zionisme : Akun Twitter nama pengguna “ SoftWarNews ” narasi UEA Mengirimkan Tim Medis Emirat Gaza Selamatkan Orang-Orang Israel Terluka.Setelah penelusuran . Faktanya , foto peristiwa berbeda foto kunjungan UEA , Maroko Bahrain Megan David 2021 belajar inovasi Israel pengobatan darurat.Sedangkan foto kunjungan UEA , Bahrain , Mesir Maroko Megan David 2021 film perdamian Israel negara Arab dimulai.Berdasarkan penjelasan narasi UEA Mengirimkan Tim Medis Emirat Gaza Selamatkan Orang-Orang Israel Terluka salah masuk kategori konten menyesatkan . : https : //twitter.com/Mdais/status/1405828113297252354 ? tDw_RLFQDarLPhi1qzszEag & s19https : //twitter.com/MDAUK_/status/1405882841225904134 ? t6qqaTHvs8olq9lzSRK-6Ng & s19",https://turnbackhoax.id/2023/11/07/salah-uea-mengirimkan-tim-medis-emirat-ke-gaza-untuk-selamatkan-orang-orang-israel-yang-terluka/,1
Foto Anak-anak Tewas Akibat Serangan Israel,6,November,2023,"Hasil periksa fakta Rahmah an.Faktanya foto foto anak-anak tewas Suriah 2013.Selengkapnya PENJELASAN REFERENSIKategori : Konten MenyesatkanSumber : Facebookhttps : //archive.cob.web.id/archive/1698212981.702648/singlefile.htmlNarasi : “ balutan kain kafan , anak-anak bayi-bayi anak bayi warga zionis Israel.Mengapa Benjamin netanyahu Biden tau malu membalikkan sesungguhnya pembantaian anak-anak bayi penduduk PalestinaAndalah TERORIS sesungguhnya netanyahu & BidenPENJELASANBeberapa akun Facebook membagikan foto video klaim 614 anak-anak Palestina terbunuh Gaza akibat serangan Israel 15 Oktober 2023.Setelah pencarian gambar , ditemukan foto situs alamy.com dailymall.co.uk diunggah Agustus 2013 . Dilansir situs anak-anak tewas akibat serangan gas beracun pro pemerintah Suriah Gaza , Palestina . klaim narasi terkait ratusan anak Palestina tewas konflik Israel Hamas . Dikutip reliefweb.int artikel korban anak-anak tewas mencapai 3000 lebih.Dengan klaim foto anak Palestina tewas akibat serangan israel keliru masuk kategori konten menyesatkan.REFERENSIhttps : //www.businessinsider.com/syrias-assad-regime-used-mobile-weapons-labs-to-hide-the-chemical-arms-program-it-agreed-to-destroy-2015-7https : //www.dailymail.co.uk/news/article-2399092/Syria-nerve-gas-White-House-deeply-concerned-reports-1-300-killed-chemical-attack.htmlhttps : //www.alamy.com/stock-photo/ ? nameDiaa+El+Din & pseudoid5D95E9B1-FB5F-4518-BAA7-5D3F3FAF0E17 & sortByrelevanthttps : //reliefweb.int/report/occupied-palestinian-territory/gaza-3195-children-killed-three-weeks-surpasses-annual-number-children-killed-conflict-zones-2019",https://turnbackhoax.id/2023/11/06/salah-foto-anak-anak-tewas-akibat-serangan-israel/,1
Cuitan “Ribuan Anak Anak Palestina dibunuh oleh Pasukan IOF Zionist Apartheid Israel. #FreePalestine”,3,November,2023,"MENYESATKAN , foto dibagikan berkaitan konflik Palestina – Israel . FAKTA : foto beredar 2013 , berkaitan konflik Suriah.Selengkapnya PENJELASAN REFERENSI.KATEGORI : Konten Menyesatkan.SUMBER : X/Twitter , https : //archive.md/pOH3E .NARASI : “ Ribuan Anak Anak Palestina dibunuh Pasukan IOF Zionist Apartheid Israel . # FreePalestine ” PENJELASANBerdasarkan 7 Jenis Mis- Disinformasi First Draft News , “ Konten Menyesatkan : Penggunaan informasi sesat membingkai isu individu ” View this post on Instagram A post shared by Aribowo Sasmito A post shared by Aribowo Sasmito SUMBER membagikan konten konteks informasi SALAH menyebabkan kesimpulan MENYESATKAN , FAKTA : foto dibagikan berkaitan konflik Palestina – Israel . Foto beredar 2013 , berkaitan konflik Suriah.Verifikasi VideoSalah sumber foto identik , TOP WAR : “ Another chemical provocation was made by militants just at the time of the arrival of UN inspectors in Syria . This alone testified in favor of the fact that chemical weapons were not applied by Assad . For the death of people in Syria , it was militants-Islamists who were ready to draw the “ red lines ” for the American president day and night , which he could then present to the “ international community ” as a well-known argument of the Iraqi type . ” Referensi BerkaitanUPI : “ Dead children lie on the ground as Syrian rebels claim they were killed in a toxic gas attack by pro-government forces in eastern Ghouta , on the outskirts of Damascus in Syria on August 21 , 2013 . UPI/Diaa El Din ” REFERENSI firstdraftnews.org : “ Memahami gangguan informasi ” , https : //bit.ly/3wHx0lO / https : //archive.ph/iCp3w . topwar.ru : “ 2013 foreign policy results of the year ” , https : //bit.ly/3FCbmo6 / https : //archive.ph/Hj6YC . upi.com : “ Report : Expert says evidence shows systematic torture by Assad regime ” , https : //bit.ly/40kdD0J / https : //archive.ph/FYITz .",https://turnbackhoax.id/2023/11/03/salah-cuitan-ribuan-anak-anak-palestina-dibunuh-oleh-pasukan-iof-zionist-apartheid-israel-freepalestine/,1
Video “Kuasa ilahi menara mesjidil Aqsa di tembaki Israel”,1,November,2023,"menara masjid Palestina ditembaki tentara Israel , menara masjid Irak ditembaki Korps Marinir Amerika Serikat Maret 2008 lalu.Selengkapnya PENJELASAN REFERENSI.Kategori : Konten MenyesatkanAkun Facebook Moncos 21 Oktober 2023 mengunggah video narasi : “ Kuasa ilahi menara mesjidil Aqsa tembaki Israel menara Mash berdiri kokoh Israel rudal ” Sumber : https : //bit.ly/49kdkY3 PENJELASANBerdasarkan hasil penelusuran , video narasi menara masjid Al Aqsa Palestina berdiri kokoh ditembak Israel rudal konten menyesatkan.Faktanya , menara masjid Palestina ditembaki tentara Israel , menara masjid Irak ditembaki Korps Marinir Amerika Serikat Maret 2008 lalu.Video diunggah kanal YouTube Michael Moore 16 Maret 2008 , judul video “ WINTER SOLDIER : U.S. Marines Fire on Mosques Unprovoked ” .REFERENSIhttps : //turnbackhoax.id/2021/03/04/salah-video-menara-masjid-di-palestina-ditembaki-tentara-israel/https : //turnbackhoax.id/2021/05/26/salah-video-menara-masjid-al-aqsо-dirobohkan-israel/https : //www.youtube.com/watch ? vjO7xwnZA124",https://turnbackhoax.id/2023/11/01/salah-video-kuasa-ilahi-menara-mesjidil-aqsa-di-tembaki-israel/,1
